time,flux
0.0,0.9999202462035292
0.013506753376688344,0.9998695880781593
0.027013506753376687,0.9999246605230644
0.04052026013006503,0.9999427320785379
0.054027013506753374,1.0000382709634772
0.06753376688344172,1.0000760336033399
0.08104052026013006,1.0000748281226002
0.0945472736368184,0.9999289299223135
0.10805402701350675,1.00007258503019
0.12156078039019509,0.9999660250848316
0.13506753376688344,0.9999685619635101
0.1485742871435718,1.000072747946639
0.16208104052026012,1.0000713858149142
0.17558779389694845,1.000023614031701
0.1890945472736368,0.9999591580421353
0.20260130065032517,0.9999878776840616
0.2161080540270135,0.999927661910734
0.22961480740370183,0.9999707095914296
0.24312156078039018,0.9999788001743518
0.25662831415707854,1.0000161745184097
0.27013506753376687,0.9999758721888907
0.2836418209104552,1.0001152546836451
0.2971485742871436,1.0000048654458742
0.3106553276638319,0.9999836888228194
0.32416208104052024,1.0001384823821464
0.3376688344172086,1.0000057619656155
0.3511755877938969,0.9999171769506107
0.3646823411705853,1.0000205457056175
0.3781890945472736,0.9999894984743429
0.39169584792396195,0.9999278999912278
0.40520260130065033,0.9999384294272461
0.41870935467733866,0.9999054036439174
0.432216108054027,1.0000057024272206
0.4457228614307153,1.000025608011755
0.45922961480740365,0.9999482422066188
0.47273636818409204,1.00004644034336
0.48624312156078037,1.000021127103942
0.4997498749374687,1.0000200590315824
0.5132566283141571,0.9999969098080276
0.5267633816908454,0.9999795349230055
0.5402701350675337,1.000033522498552
0.5537768884442221,1.000016647902722
0.5672836418209104,0.999977352418218
0.5807903951975988,0.9999665103544134
0.5942971485742872,1.0000752646256457
0.6078039019509754,1.000001085713339
0.6213106553276638,1.0000354702386716
0.6348174087043521,1.00001362488418
0.6483241620810405,1.0000308931956658
0.6618309154577289,1.0000361328093095
0.6753376688344171,1.000099552526784
0.6888444222111055,0.9999468315149524
0.7023511755877938,1.00005314005922
0.7158579289644822,0.9999959275770033
0.7293646823411706,0.9999750784164414
0.7428714357178589,1.0000173647661195
0.7563781890945472,0.9999663675120107
0.7698849424712356,1.0000446571244728
0.7833916958479239,1.000025005756411
0.7968984492246123,0.9999778794057069
0.8104052026013007,0.9999696753665241
0.8239119559779889,0.9998964182311721
0.8374187093546773,0.9999241318398163
0.8509254627313656,0.9999995002160568
0.864432216108054,0.9999910191733943
0.8779389694847424,0.9999552721808698
0.8914457228614306,1.000056359241096
0.904952476238119,0.9999895266930283
0.9184592296148073,0.9999786098042087
0.9319659829914957,1.0000336214448902
0.9454727363681841,0.9999528089122958
0.9589794897448723,1.0000404957602655
0.9724862431215607,1.0000101096045964
0.9859929964982491,0.999959831237618
0.9994997498749374,1.000034120667585
1.0130065032516258,1.0000474959760726
1.0265132566283142,1.0000106899044447
1.0400200100050025,1.000054346925035
1.0535267633816907,1.0000422154924793
1.067033516758379,0.9999105280533946
1.0805402701350675,1.0000221460257257
1.0940470235117559,1.0000022494881478
1.1075537768884443,1.0000007091676815
1.1210605302651324,1.0000004715322515
1.1345672836418208,0.999984622966394
1.1480740370185092,0.9999603020629014
1.1615807903951976,0.9999257938032594
1.175087543771886,1.0000777004124064
1.1885942971485743,0.9999758284238119
1.2021010505252625,0.9999703151819779
1.215607803901951,0.9998657684411856
1.2291145572786393,0.9999659969865418
1.2426213106553277,0.9999635638721229
1.256128064032016,0.9999894941335623
1.2696348174087042,0.9998823726472246
1.2831415707853926,1.000013099288823
1.296648324162081,1.0000093658271292
1.3101550775387694,1.0000227891790359
1.3236618309154577,0.9999228033025465
1.337168584292146,1.000010652619404
1.3506753376688343,0.999960755502136
1.3641820910455227,1.000012579052915
1.377688844422211,1.0000236464033418
1.3911955977988995,1.0000349364002543
1.4047023511755876,1.0001381312224569
1.418209104552276,1.0000402367004781
1.4317158579289644,0.9999441761320642
1.4452226113056528,0.9999758395200425
1.4587293646823412,0.9999854809885239
1.4722361180590295,0.9999433914737459
1.4857428714357177,0.999952394737712
1.499249624812406,0.9999095529630627
1.5127563781890945,0.9999923580376117
1.5262631315657829,0.9998916940737549
1.5397698849424712,0.9999973373599533
1.5532766383191594,1.000007274454413
1.5667833916958478,0.9999456658792555
1.5802901450725362,0.9999222762993563
1.5937968984492246,1.0000536937092768
1.607303651825913,1.0000433416428394
1.6208104052026013,1.0000245802904033
1.6343171585792895,1.0000220659068972
1.6478239119559779,0.9999928400807285
1.6613306653326663,0.9998356746015484
1.6748374187093547,0.9998817253181634
1.688344172086043,0.9998209012889779
1.7018509254627312,1.000030323490448
1.7153576788394196,1.0000159424191122
1.728864432216108,0.9999962925073992
1.7423711855927964,0.9999850212343175
1.7558779389694847,0.9999794852540405
1.769384692346173,1.0000320632317174
1.7828914457228613,1.0001239457238718
1.7963981990995497,0.99987006939977
1.809904952476238,1.0000423977405222
1.8234117058529264,1.0000640468790731
1.8369184592296146,1.0000125675704346
1.850425212606303,0.9999917889097196
1.8639319659829914,0.9999734235108977
1.8774387193596798,1.0000688737695975
1.8909454727363681,1.0000385667359517
1.9044522261130565,0.9999812104310755
1.9179589794897447,0.9999292068548543
1.931465732866433,0.9998767843557322
1.9449724862431215,0.9999874712869442
1.9584792396198099,1.00000928093274
1.9719859929964982,1.0000348298708812
1.9854927463731864,0.9998913499916365
1.9989994997498748,1.0000073034156982
2.0125062531265634,0.9999689357387678
2.0260130065032516,0.999933631362372
2.0395197598799397,1.000051987679026
2.0530265132566283,0.9999404028776256
2.0665332666333165,0.9998877839900704
2.080040020010005,1.0000119380130919
2.0935467733866933,0.9999816044408756
2.1070535267633814,0.9999369559431532
2.12056028014007,0.9999996914872974
2.134067033516758,1.0000084795547517
2.147573786893447,0.9999617991303417
2.161080540270135,0.9999902932857295
2.174587293646823,0.9999130076451166
2.1880940470235117,1.0000274584145026
2.2016008004002,1.000011545157394
2.2151075537768885,0.9999717611159851
2.2286143071535767,1.0000472913195255
2.242121060530265,0.9999299804705839
2.2556278139069534,0.9999730549419752
2.2691345672836416,0.9998596703589131
2.28264132066033,1.0000407516854297
2.2961480740370184,0.9999267113024959
2.3096548274137065,1.0000372248847578
2.323161580790395,0.9999623396577588
2.3366683341670833,0.9999876172543577
2.350175087543772,1.0000027665957862
2.36368184092046,0.9999628207856813
2.3771885942971487,1.0000027226273533
2.390695347673837,0.9999400461072964
2.404202101050525,0.9999684247056309
2.4177088544272136,1.000006991839581
2.431215607803902,1.000073022628537
2.4447223611805904,0.9999166902632519
2.4582291145572785,0.9998796093235964
2.4717358679339667,0.9999364813021643
2.4852426213106553,0.999973946754415
2.4987493746873435,0.9998477770819445
2.512256128064032,0.9998187685441017
2.5257628814407203,0.9999306236361983
2.5392696348174084,0.9999665787805787
2.552776388194097,0.9999950073755345
2.566283141570785,1.0000671972330752
2.579789894947474,0.9999809053214913
2.593296648324162,0.9999338870555194
2.60680340170085,1.0000072038501815
2.6203101550775387,0.9998946548724823
2.633816908454227,0.9999718936780989
2.6473236618309155,0.9999680449237888
